date,kp,ap
1932-01-01,2.0577782258064516,10.94758064516129
1932-02-01,2.1565991379310345,11.577586206896552
1932-03-01,2.748633064516129,18.221774193548388
1932-04-01,2.8444625,17.283333333333335
1932-05-01,2.346774193548387,14.60483870967742
1932-06-01,1.4472041666666666,6.629166666666666
1932-07-01,1.4502822580645163,6.854838709677419
1932-08-01,1.9583306451612903,11.689516129032258
1932-09-01,2.1694541666666667,12.15
1932-10-01,1.939548387096774,10.15725806451613
1932-11-01,1.7277916666666668,8.2875
1932-12-01,1.8211975806451612,9.07258064516129
1933-01-01,1.8817298387096772,9.745967741935484
1933-02-01,1.9270625,11.401785714285714
1933-03-01,2.1491814516129035,12.391129032258064
1933-04-01,2.315279166666667,12.4375
1933-05-01,1.9489516129032256,11.721774193548388
1933-06-01,1.6902833333333334,8.416666666666666
1933-07-01,1.5725887096774194,7.471774193548387
1933-08-01,1.7016129032258065,9.137096774193548
1933-09-01,2.1638958333333336,11.695833333333333
1933-10-01,1.9354959677419354,10.165322580645162
1933-11-01,1.8791791666666666,9.270833333333334
1933-12-01,1.4623629032258065,7.201612903225806
1934-01-01,1.305108870967742,5.903225806451613
1934-02-01,1.6071339285714286,8.0
1934-03-01,2.006725806451613,10.923387096774194
1934-04-01,1.299975,6.133333333333334
1934-05-01,1.2862500000000001,6.693548387096774
1934-06-01,1.122175,5.329166666666667
1934-07-01,1.2069395161290324,5.850806451612903
1934-08-01,1.850802419354839,9.07258064516129
1934-09-01,1.8527708333333335,10.1625
1934-10-01,1.2459475806451612,5.866935483870968
1934-11-01,1.0069041666666665,4.7625
1934-12-01,1.5161250000000002,8.274193548387096
1935-01-01,1.7298306451612904,8.758064516129032
1935-02-01,1.9091964285714287,9.790178571428571
1935-03-01,1.852157258064516,9.891129032258064
1935-04-01,1.370825,8.054166666666667
1935-05-01,1.174709677419355,6.165322580645161
1935-06-01,1.6735916666666666,9.425
1935-07-01,1.3709193548387097,6.657258064516129
1935-08-01,1.2284758064516128,5.407258064516129
1935-09-01,2.0722125,12.958333333333334
1935-10-01,2.081975806451613,12.366935483870968
1935-11-01,1.611075,8.233333333333333
1935-12-01,1.8319677419354838,9.366935483870968
1936-01-01,1.834641129032258,8.931451612903226
1936-02-01,2.064637931034483,10.89655172413793
1936-03-01,1.744608870967742,8.923387096774194
1936-04-01,2.2861208333333334,14.608333333333333
1936-05-01,1.9005483870967743,10.245967741935484
1936-06-01,1.9916583333333333,11.841666666666667
1936-07-01,1.8790040322580646,10.544354838709678
1936-08-01,1.1303508064516128,5.004032258064516
1936-09-01,1.0985624999999999,4.808333333333334
1936-10-01,1.5053790322580645,8.661290322580646
1936-11-01,1.6707958333333333,9.583333333333334
1936-12-01,1.137092741935484,5.395161290322581
1937-01-01,1.4583225806451612,7.133064516129032
1937-02-01,2.388370535714286,12.772321428571429
1937-03-01,1.971774193548387,11.89516129032258
1937-04-01,2.3458083333333333,20.0875
1937-05-01,2.1505483870967743,12.89516129032258
1937-06-01,2.2499875,11.9
1937-07-01,2.1733709677419353,12.22983870967742
1937-08-01,1.6491733870967742,10.25
1937-09-01,1.7638541666666667,9.166666666666666
1937-10-01,2.783576612903226,19.971774193548388
1937-11-01,2.1110875,11.566666666666666
1937-12-01,1.8494556451612902,9.737903225806452
1938-01-01,3.1344032258064516,28.471774193548388
1938-02-01,2.5312410714285716,15.959821428571429
1938-03-01,2.0483467741935484,13.209677419354838
1938-04-01,2.5388499999999996,18.3875
1938-05-01,2.3561895161290325,17.758064516129032
1938-06-01,1.7472166666666666,8.979166666666666
1938-07-01,2.0577701612903225,13.201612903225806
1938-08-01,2.0053669354838712,12.42741935483871
1938-09-01,2.3777749999999997,16.9125
1938-10-01,2.452967741935484,16.483870967741936
1938-11-01,1.9722208333333335,10.0375
1938-12-01,2.0389596774193546,11.326612903225806
1939-01-01,1.6263266129032259,7.137096774193548
1939-02-01,2.386901785714286,15.232142857142858
1939-03-01,2.9368104838709677,19.072580645161292
1939-04-01,3.2194291666666666,27.966666666666665
1939-05-01,3.0645080645161293,21.338709677419356
1939-06-01,2.595829166666667,15.075
1939-07-01,2.6518548387096774,18.971774193548388
1939-08-01,2.107516129032258,18.911290322580644
1939-09-01,2.236083333333333,13.175
1939-10-01,2.743310483870968,21.641129032258064
1939-11-01,1.7694416666666666,8.666666666666666
1939-12-01,2.075274193548387,11.008064516129032
1940-01-01,2.4798306451612904,15.036290322580646
1940-02-01,2.324715517241379,12.34051724137931
1940-03-01,2.774153225806452,36.46370967741935
1940-04-01,2.3472250000000003,17.641666666666666
1940-05-01,2.2150443548387098,13.459677419354838
1940-06-01,2.3374916666666667,16.416666666666668
1940-07-01,2.1330604838709677,11.774193548387096
1940-08-01,2.0268266129032257,10.72983870967742
1940-09-01,2.2013708333333333,13.954166666666667
1940-10-01,2.2876250000000002,14.225806451612904
1940-11-01,2.5069250000000003,15.95
1940-12-01,2.560483870967742,14.580645161290322
1941-01-01,2.48654435483871,14.076612903225806
1941-02-01,2.90178125,17.821428571428573
1941-03-01,3.4327862903225808,32.806451612903224
1941-04-01,2.363870833333334,14.929166666666667
1941-05-01,2.1223024193548388,10.689516129032258
1941-06-01,1.9958125,10.866666666666667
1941-07-01,2.2836129032258063,19.366935483870968
1941-08-01,2.327959677419355,16.27016129032258
1941-09-01,2.6610958333333334,26.604166666666668
1941-10-01,1.9905967741935484,11.326612903225806
1941-11-01,2.43335,16.0375
1941-12-01,1.9973387096774196,11.358870967741936
1942-01-01,1.8683024193548388,9.03225806451613
1942-02-01,2.096705357142857,11.808035714285714
1942-03-01,2.942185483870968,22.294354838709676
1942-04-01,2.4749958333333333,17.070833333333333
1942-05-01,1.6209758064516129,7.782258064516129
1942-06-01,1.6957833333333334,7.8875
1942-07-01,2.3225685483870966,12.681451612903226
1942-08-01,2.2701290322580645,12.77016129032258
1942-09-01,2.7027666666666668,16.95
1942-10-01,2.948911290322581,22.193548387096776
1942-11-01,2.5763916666666664,14.566666666666666
1942-12-01,1.9636895161290322,10.701612903225806
1943-01-01,1.9596733870967742,10.766129032258064
1943-02-01,1.9017857142857142,9.361607142857142
1943-03-01,2.2567096774193547,13.05241935483871
1943-04-01,2.3361375,14.154166666666667
1943-05-01,2.3656129032258066,14.475806451612904
1943-06-01,2.2472374999999998,12.383333333333333
1943-07-01,2.533592741935484,14.75
1943-08-01,3.5483709677419353,31.181451612903224
1943-09-01,3.4430666666666667,25.454166666666666
1943-10-01,3.1438387096774196,23.504032258064516
1943-11-01,2.8013625,20.233333333333334
1943-12-01,2.3373830645161293,14.05241935483871
1944-01-01,2.278254032258064,12.725806451612904
1944-02-01,1.9856422413793102,11.780172413793103
1944-03-01,2.6209516129032258,17.254032258064516
1944-04-01,2.293016666666667,15.154166666666667
1944-05-01,1.7540322580645162,9.34274193548387
1944-06-01,1.6791791666666667,7.6625
1944-07-01,1.4112782258064516,5.685483870967742
1944-08-01,1.8320161290322583,9.120967741935484
1944-09-01,1.9999708333333333,10.220833333333333
1944-10-01,2.056443548387097,11.096774193548388
1944-11-01,1.2791375,6.179166666666666
1944-12-01,2.0739032258064514,13.576612903225806
1945-01-01,1.8091290322580644,10.15725806451613
1945-02-01,2.0208258928571428,10.116071428571429
1945-03-01,2.4395,16.899193548387096
1945-04-01,2.1472208333333334,13.008333333333333
1945-05-01,1.9758145161290324,9.028225806451612
1945-06-01,1.4986,6.795833333333333
1945-07-01,1.7728467741935483,9.455645161290322
1945-08-01,1.4852096774193548,7.096774193548387
1945-09-01,1.8194416666666666,9.6875
1945-10-01,1.877693548387097,11.25
1945-11-01,1.4277333333333333,7.5125
1945-12-01,2.075233870967742,13.141129032258064
1946-01-01,2.079290322580645,12.491935483870968
1946-02-01,2.685995535714286,22.196428571428573
1946-03-01,3.1330524193548386,33.40725806451613
1946-04-01,2.5375125,19.716666666666665
1946-05-01,2.6680403225806453,17.616935483870968
1946-06-01,2.579179166666667,16.133333333333333
1946-07-01,2.7002983870967743,22.076612903225808
1946-08-01,1.9085967741935483,11.40725806451613
1946-09-01,3.2513958333333335,34.34583333333333
1946-10-01,2.295713709677419,13.044354838709678
1946-11-01,2.2486125,12.370833333333334
1946-12-01,1.899197580645161,9.165322580645162
1947-01-01,2.1115362903225807,12.491935483870968
1947-02-01,2.0461160714285715,11.745535714285714
1947-03-01,3.498661290322581,32.266129032258064
1947-04-01,2.652779166666667,17.591666666666665
1947-05-01,2.389766129032258,14.040322580645162
1947-06-01,2.6624958333333333,15.945833333333333
1947-07-01,2.5456935483870966,15.951612903225806
1947-08-01,3.2526653225806452,25.298387096774192
1947-09-01,3.644420833333333,32.12083333333333
1947-10-01,3.0658548387096776,23.056451612903224
1947-11-01,2.3222083333333337,14.033333333333333
1947-12-01,2.1101854838709677,10.544354838709678
1948-01-01,2.221774193548387,11.701612903225806
1948-02-01,2.3577284482758625,12.762931034482758
1948-03-01,2.4892379032258067,17.43548387096774
1948-04-01,2.312545833333333,12.704166666666667
1948-05-01,2.8588830645161294,18.741935483870968
1948-06-01,1.9944458333333333,9.825
1948-07-01,2.123657258064516,10.0
1948-08-01,2.6585846774193547,20.08467741935484
1948-09-01,2.5638625,14.895833333333334
1948-10-01,3.2338548387096773,27.201612903225808
1948-11-01,2.556925,15.875
1948-12-01,2.298379032258065,13.060483870967742
1949-01-01,2.5887016129032254,20.419354838709676
1949-02-01,2.431549107142857,14.450892857142858
1949-03-01,2.7190766129032258,19.18548387096774
1949-04-01,2.2680208333333334,14.229166666666666
1949-05-01,2.368245967741936,18.451612903225808
1949-06-01,2.365283333333333,14.158333333333333
1949-07-01,1.6209758064516129,7.717741935483871
1949-08-01,2.2674717741935484,14.14516129032258
1949-09-01,2.2958583333333333,12.775
1949-10-01,3.0201733870967744,25.278225806451612
1949-11-01,2.480541666666667,15.4125
1949-12-01,1.8601733870967743,8.653225806451612
1950-01-01,2.2621129032258067,11.65725806451613
1950-02-01,2.351200892857143,17.691964285714285
1950-03-01,2.278241935483871,14.21774193548387
1950-04-01,2.830525,18.4125
1950-05-01,2.5900564516129037,16.375
1950-06-01,2.3222416666666663,14.15
1950-07-01,2.3749959677419357,13.959677419354838
1950-08-01,2.913983870967742,24.737903225806452
1950-09-01,2.9986041666666665,22.325
1950-10-01,3.2809112903225808,27.987903225806452
1950-11-01,2.7680333333333333,19.879166666666666
1950-12-01,2.595423387096774,15.568548387096774
1951-01-01,2.7190887096774192,15.97983870967742
1951-02-01,3.0505758928571427,21.71875
1951-03-01,3.0981209677419352,21.411290322580644
1951-04-01,3.45,27.1625
1951-05-01,2.8924717741935484,20.45967741935484
1951-06-01,2.7944416666666667,17.4375
1951-07-01,2.9959798387096774,19.919354838709676
1951-08-01,3.1841209677419355,21.649193548387096
1951-09-01,3.912491666666667,39.92916666666667
1951-10-01,2.9529193548387096,24.092741935483872
1951-11-01,2.9250333333333334,18.0125
1951-12-01,2.927407258064516,20.076612903225808
1952-01-01,2.98254435483871,19.346774193548388
1952-02-01,3.3850474137931035,26.030172413793103
1952-03-01,3.689516129032258,33.42338709677419
1952-04-01,3.6888875,33.575
1952-05-01,3.258068548387097,27.008064516129032
1952-06-01,2.7430499999999998,17.620833333333334
1952-07-01,2.5067217741935486,14.737903225806452
1952-08-01,2.346786290322581,12.790322580645162
1952-09-01,3.0555833333333333,22.920833333333334
1952-10-01,2.797056451612903,19.97983870967742
1952-11-01,2.2250125,12.404166666666667
1952-12-01,2.473108870967742,15.149193548387096
1953-01-01,2.548391129032258,15.419354838709678
1953-02-01,2.3705133928571427,15.09375
1953-03-01,2.940866935483871,20.846774193548388
1953-04-01,2.7249791666666665,15.558333333333334
1953-05-01,2.4032056451612904,15.951612903225806
1953-06-01,2.169425,12.733333333333333
1953-07-01,2.598116935483871,15.536290322580646
1953-08-01,2.7876370967741932,18.842741935483872
1953-09-01,2.9430583333333336,21.145833333333332
1953-10-01,2.4180120967741936,16.22983870967742
1953-11-01,2.2347249999999996,13.504166666666666
1953-12-01,1.5631733870967743,6.895161290322581
1954-01-01,1.8440967741935483,8.725806451612904
1954-02-01,2.7246785714285715,16.441964285714285
1954-03-01,2.8360120967741937,16.18548387096774
1954-04-01,2.5027916666666665,13.825
1954-05-01,1.7203870967741937,7.370967741935484
1954-06-01,1.3708208333333334,5.754166666666666
1954-07-01,1.7271532258064517,7.600806451612903
1954-08-01,2.1142540322580645,9.883064516129032
1954-09-01,2.8347208333333334,16.620833333333334
1954-10-01,2.4328064516129033,14.858870967741936
1954-11-01,1.786125,8.6125
1954-12-01,1.4542862903225806,6.354838709677419
1955-01-01,1.9892379032258065,12.209677419354838
1955-02-01,2.264888392857143,11.660714285714286
1955-03-01,2.424717741935484,14.435483870967742
1955-04-01,2.361120833333333,13.879166666666666
1955-05-01,1.9596532258064516,11.366935483870968
1955-06-01,2.0055791666666667,9.4625
1955-07-01,1.7096612903225805,8.012096774193548
1955-08-01,1.7889314516129033,8.899193548387096
1955-09-01,2.3110833333333334,12.7625
1955-10-01,1.9663548387096774,11.286290322580646
1955-11-01,2.105583333333333,13.075
1955-12-01,1.6532177419354839,8.141129032258064
1956-01-01,2.7702096774193548,17.802419354838708
1956-02-01,2.3160603448275863,15.318965517241379
1956-03-01,2.7687943548387093,20.157258064516128
1956-04-01,3.1333541666666664,27.3875
1956-05-01,2.916641129032258,25.524193548387096
1956-06-01,2.833320833333333,16.720833333333335
1956-07-01,2.3924637096774193,13.008064516129032
1956-08-01,2.385770161290323,15.423387096774194
1956-09-01,2.4625166666666667,17.7125
1956-10-01,2.313165322580645,13.512096774193548
1956-11-01,3.0736166666666667,23.8625
1956-12-01,2.0725403225806454,10.28225806451613
1957-01-01,2.4543185483870964,16.745967741935484
1957-02-01,2.5997142857142856,16.6875
1957-03-01,3.2096451612903225,26.044354838709676
1957-04-01,3.0750125,21.408333333333335
1957-05-01,2.2056451612903225,10.685483870967742
1957-06-01,2.7778,22.041666666666668
1957-07-01,2.283608870967742,15.536290322580646
1957-08-01,2.22445564516129,13.596774193548388
1957-09-01,3.681966666666667,49.291666666666664
1957-10-01,2.483879032258064,13.709677419354838
1957-11-01,2.795820833333333,17.933333333333334
1957-12-01,2.905943548387097,17.733870967741936
1958-01-01,2.6048629032258064,14.774193548387096
1958-02-01,3.3199642857142857,26.84375
1958-03-01,3.5578225806451615,26.31451612903226
1958-04-01,3.0347,19.633333333333333
1958-05-01,2.65325,17.45967741935484
1958-06-01,2.9749874999999997,24.0625
1958-07-01,3.025520161290322,24.66532258064516
1958-08-01,2.569891129032258,17.64516129032258
1958-09-01,2.3972125,20.458333333333332
1958-10-01,2.506713709677419,16.22983870967742
1958-11-01,1.6874875,7.85
1958-12-01,2.4623387096774194,15.169354838709678
1959-01-01,2.391133064516129,13.77016129032258
1959-02-01,3.2247098214285717,24.035714285714285
1959-03-01,2.6962137096774197,23.983870967741936
1959-04-01,2.497245833333333,16.625
1959-05-01,2.6693467741935484,18.947580645161292
1959-06-01,2.5680458333333336,15.4625
1959-07-01,3.290334677419355,31.778225806451612
1959-08-01,3.03629435483871,23.399193548387096
1959-09-01,3.4958458333333335,28.3375
1959-10-01,2.6922016129032253,18.806451612903224
1959-11-01,3.000008333333333,21.833333333333332
1959-12-01,2.864241935483871,19.225806451612904
1960-01-01,2.463673387096774,14.983870967741936
1960-02-01,2.4569008620689656,13.935344827586206
1960-03-01,2.6451733870967744,18.262096774193548
1960-04-01,3.7138916666666666,41.85
1960-05-01,2.997314516129032,24.157258064516128
1960-06-01,2.91805,20.05
1960-07-01,2.8158629032258062,20.088709677419356
1960-08-01,2.7540524193548386,20.052419354838708
1960-09-01,2.669433333333333,20.470833333333335
1960-10-01,3.4019193548387094,36.104838709677416
1960-11-01,3.1361333333333334,32.475
1960-12-01,3.1062137096774194,21.302419354838708
1961-01-01,2.1451693548387096,11.959677419354838
1961-02-01,2.385401785714286,15.544642857142858
1961-03-01,2.290334677419355,13.915322580645162
1961-04-01,2.302770833333333,14.1625
1961-05-01,2.380387096774194,13.233870967741936
1961-06-01,2.2333166666666666,13.7875
1961-07-01,3.120959677419355,27.653225806451612
1961-08-01,2.017451612903226,11.25
1961-09-01,2.0958,12.708333333333334
1961-10-01,1.8911048387096776,16.221774193548388
1961-11-01,1.6624791666666667,9.8875
1961-12-01,1.8427016129032259,12.064516129032258
1962-01-01,1.3682822580645162,7.0
1962-02-01,1.9374866071428571,10.508928571428571
1962-03-01,1.7150201612903226,8.254032258064516
1962-04-01,2.3736375,14.05
1962-05-01,1.4905483870967742,7.25
1962-06-01,1.9611333333333332,9.258333333333333
1962-07-01,2.213701612903226,11.53225806451613
1962-08-01,2.5792943548387095,14.89516129032258
1962-09-01,2.8903000000000003,18.8875
1962-10-01,3.1411451612903227,20.024193548387096
1962-11-01,2.2694375,12.7875
1962-12-01,2.1330806451612903,12.72983870967742
1963-01-01,1.7782096774193548,10.60483870967742
1963-02-01,1.54609375,8.607142857142858
1963-03-01,1.5161290322580645,8.201612903225806
1963-04-01,1.8639000000000001,9.841666666666667
1963-05-01,2.071266129032258,10.887096774193548
1963-06-01,2.0666333333333333,10.920833333333333
1963-07-01,2.2150403225806454,11.862903225806452
1963-08-01,2.356181451612903,13.431451612903226
1963-09-01,3.2569333333333335,28.45
1963-10-01,2.204290322580645,15.30241935483871
1963-11-01,2.034666666666667,12.25
1963-12-01,1.9717822580645161,10.556451612903226
1964-01-01,2.067181451612903,11.806451612903226
1964-02-01,2.2155431034482755,11.995689655172415
1964-03-01,2.1626653225806454,12.737903225806452
1964-04-01,2.2499625,13.279166666666667
1964-05-01,1.8279516129032258,10.495967741935484
1964-06-01,1.6916791666666666,8.6
1964-07-01,1.8602137096774194,9.225806451612904
1964-08-01,1.649197580645161,7.983870967741935
1964-09-01,1.9083041666666667,11.066666666666666
1964-10-01,1.8843790322580647,9.616935483870968
1964-11-01,1.5388916666666668,7.35
1964-12-01,1.1760725806451613,5.217741935483871
1965-01-01,1.3723266129032257,6.282258064516129
1965-02-01,1.8631026785714284,9.232142857142858
1965-03-01,1.6451129032258065,8.21774193548387
1965-04-01,1.4430791666666667,7.829166666666667
1965-05-01,1.2419233870967743,5.725806451612903
1965-06-01,1.6319458333333334,9.716666666666667
1965-07-01,1.6411370967741936,7.713709677419355
1965-08-01,1.7647782258064517,8.504032258064516
1965-09-01,1.9374749999999998,10.083333333333334
1965-10-01,1.416633064516129,6.604838709677419
1965-11-01,1.2805333333333333,5.920833333333333
1965-12-01,1.4865443548387096,7.076612903225806
1966-01-01,1.4771451612903226,7.233870967741935
1966-02-01,1.6607142857142858,8.276785714285714
1966-03-01,1.9233870967741935,12.64516129032258
1966-04-01,1.4555624999999999,6.708333333333333
1966-05-01,1.5107459677419355,9.169354838709678
1966-06-01,1.3902541666666666,6.375
1966-07-01,1.7419193548387095,8.810483870967742
1966-08-01,1.958358870967742,11.19758064516129
1966-09-01,2.8555458333333332,21.033333333333335
1966-10-01,1.833326612903226,10.508064516129032
1966-11-01,1.8763708333333333,9.4625
1966-12-01,2.0483467741935484,11.435483870967742
1967-01-01,1.7754838709677419,11.362903225806452
1967-02-01,1.827357142857143,11.272321428571429
1967-03-01,1.5349475806451613,7.431451612903226
1967-04-01,1.7652958333333333,8.941666666666666
1967-05-01,2.6975645161290323,25.370967741935484
1967-06-01,1.9972083333333333,11.9
1967-07-01,1.666673387096774,8.05241935483871
1967-08-01,1.9784717741935485,8.85483870967742
1967-09-01,2.3625,16.141666666666666
1967-10-01,1.8857379032258066,9.862903225806452
1967-11-01,2.0083125,10.308333333333334
1967-12-01,2.381717741935484,14.100806451612904
1968-01-01,2.271524193548387,11.34274193548387
1968-02-01,2.603405172413793,16.33189655172414
1968-03-01,2.5174798387096775,13.383064516129032
1968-04-01,2.3472125,13.15
1968-05-01,2.4233709677419353,13.379032258064516
1968-06-01,2.5416541666666665,16.808333333333334
1968-07-01,2.0725685483870966,10.266129032258064
1968-08-01,2.1209516129032258,11.72983870967742
1968-09-01,2.3514291666666667,13.7625
1968-10-01,2.137100806451613,15.641129032258064
1968-11-01,2.2541583333333337,16.941666666666666
1968-12-01,2.017483870967742,9.82258064516129
1969-01-01,1.7015887096774192,8.391129032258064
1969-02-01,2.2708392857142856,14.633928571428571
1969-03-01,2.5618427419354837,16.883064516129032
1969-04-01,2.495833333333333,14.220833333333333
1969-05-01,2.4529556451612904,17.056451612903224
1969-06-01,1.9041708333333334,9.141666666666667
1969-07-01,1.521508064516129,7.94758064516129
1969-08-01,1.7190927419354838,7.895161290322581
1969-09-01,2.1027625,14.975
1969-10-01,1.792991935483871,8.733870967741936
1969-11-01,1.8624833333333333,9.945833333333333
1969-12-01,1.4905604838709676,6.75
1970-01-01,1.5940927419354838,7.338709677419355
1970-02-01,1.4553571428571428,6.776785714285714
1970-03-01,2.2607016129032256,17.463709677419356
1970-04-01,2.4138916666666663,15.566666666666666
1970-05-01,1.8736612903225807,9.10483870967742
1970-06-01,2.0458083333333335,10.433333333333334
1970-07-01,2.611548387096774,19.048387096774192
1970-08-01,2.0766653225806455,13.383064516129032
1970-09-01,2.14165,10.816666666666666
1970-10-01,2.1021572580645165,12.39516129032258
1970-11-01,2.1222208333333334,11.829166666666667
1970-12-01,1.5846572580645162,8.766129032258064
1971-01-01,2.1653508064516127,12.350806451612904
1971-02-01,2.1830133928571427,12.089285714285714
1971-03-01,2.0913870967741937,11.44758064516129
1971-04-01,2.4041541666666664,14.954166666666667
1971-05-01,2.154540322580645,13.451612903225806
1971-06-01,1.8235833333333333,9.45
1971-07-01,1.701592741935484,7.75
1971-08-01,1.8319717741935484,8.78225806451613
1971-09-01,2.2110875,12.729166666666666
1971-10-01,2.130387096774194,11.778225806451612
1971-11-01,1.8124916666666666,10.545833333333333
1971-12-01,1.8091612903225807,9.919354838709678
1972-01-01,2.2741774193548387,12.536290322580646
1972-02-01,1.9827629310344828,10.099137931034482
1972-03-01,2.1760806451612904,12.262096774193548
1972-04-01,2.027779166666667,10.875
1972-05-01,1.9448870967741936,9.870967741935484
1972-06-01,2.180541666666667,14.458333333333334
1972-07-01,1.620951612903226,7.733870967741935
1972-08-01,2.5954153225806453,24.141129032258064
1972-09-01,2.1611208333333334,12.929166666666667
1972-10-01,2.1558951612903225,12.09274193548387
1972-11-01,2.238870833333333,14.025
1972-12-01,1.8306411290322582,9.983870967741936
1973-01-01,2.6478266129032257,15.665322580645162
1973-02-01,2.9642901785714284,20.241071428571427
1973-03-01,3.1639556451612907,25.322580645161292
1973-04-01,3.393108333333333,29.666666666666668
1973-05-01,2.586040322580645,16.802419354838708
1973-06-01,2.759704166666667,17.208333333333332
1973-07-01,2.240604838709677,11.758064516129032
1973-08-01,2.2137177419354837,12.189516129032258
1973-09-01,2.3166708333333332,14.1375
1973-10-01,2.716391129032258,18.423387096774192
1973-11-01,2.2125,12.004166666666666
1973-12-01,2.0913629032258063,11.40725806451613
1974-01-01,2.5577822580645164,14.766129032258064
1974-02-01,2.6130669642857143,16.245535714285715
1974-03-01,3.20158064516129,22.532258064516128
1974-04-01,3.1097333333333332,21.175
1974-05-01,2.856165322580645,17.887096774193548
1974-06-01,2.8346958333333334,17.441666666666666
1974-07-01,3.1008266129032256,23.717741935483872
1974-08-01,2.969092741935484,19.286290322580644
1974-09-01,3.077775,23.154166666666665
1974-10-01,3.3239193548387096,25.56048387096774
1974-11-01,2.6430625,17.595833333333335
1974-12-01,2.779548387096774,15.42741935483871
1975-01-01,2.551036290322581,15.5
1975-02-01,3.0134107142857145,18.330357142857142
1975-03-01,2.9193467741935484,20.080645161290324
1975-04-01,2.4972416666666666,15.75
1975-05-01,2.369612903225806,13.314516129032258
1975-06-01,2.1736291666666667,11.25
1975-07-01,2.268802419354839,11.983870967741936
1975-08-01,2.033625,10.245967741935484
1975-09-01,1.9208416666666668,9.683333333333334
1975-10-01,2.0497379032258065,11.725806451612904
1975-11-01,2.6375125,17.833333333333332
1975-12-01,2.228512096774194,11.94758064516129
1976-01-01,2.3602137096774194,13.419354838709678
1976-02-01,2.870659482758621,16.810344827586206
1976-03-01,3.032270161290323,22.52016129032258
1976-04-01,2.5721875,17.420833333333334
1976-05-01,2.225814516129032,14.076612903225806
1976-06-01,1.891675,9.75
1976-07-01,1.901891129032258,8.862903225806452
1976-08-01,1.776883064516129,8.633064516129032
1976-09-01,2.4111416666666665,13.120833333333334
1976-10-01,2.1169435483870966,11.588709677419354
1976-11-01,1.8083208333333334,8.9
1976-12-01,1.9260403225806453,10.25
