date,sn,sn_std,n_obs,fluxadjflux,fluxursi,kp,ap,sn_lag_1m,sn_lag_3m,sn_lag_6m,f107_lag_1m,f107_lag_3m,f107_lag_6m
2014-11-01,103.10526315789474,7.863157894736842,265,152.2988888888889,137.06666666666666,2.0152666666666668,9.325,93.11111111111111,107.4375,117.4,153.90645161290323,127.66774193548386,132.9494623655914
2014-12-01,119.47368421052632,7.078947368421052,201,154.07311827956988,138.66559139784945,2.2943427419354836,11.241935483870968,103.10526315789474,115.13333333333334,96.46666666666667,152.2988888888889,148.12,126.22222222222221
2015-01-01,94.9375,6.71875,320,137.46833333333333,123.71944444444445,1.9583185483870968,9.459677419354838,119.47368421052632,93.11111111111111,89.63636363636364,154.07311827956988,153.90645161290323,142.3989247311828
2015-02-01,73.77777777777777,4.916666666666667,262,125.93571428571428,113.3404761904762,1.9583392857142858,9.915178571428571,94.9375,103.10526315789474,107.4375,137.46833333333333,152.2988888888889,127.66774193548386
2015-03-01,58.375,4.43125,310,125.58387096774193,113.02903225806452,2.4690604838709675,16.141129032258064,73.77777777777777,119.47368421052632,115.13333333333334,125.93571428571428,154.07311827956988,148.12
2015-04-01,78.93333333333334,6.5600000000000005,413,129.93,116.93666666666667,1.9680375,10.725,58.375,94.9375,93.11111111111111,125.58387096774193,137.46833333333333,153.90645161290323
2015-05-01,78.15789473684211,5.6421052631578945,505,122.6505376344086,110.38602150537635,1.6760725806451613,8.290322580645162,78.93333333333334,73.77777777777777,103.10526315789474,129.93,125.93571428571428,152.2988888888889
2015-06-01,73.0,5.625,330,132.59666666666666,119.33888888888889,2.0277583333333333,13.145833333333334,78.15789473684211,58.375,119.47368421052632,122.6505376344086,125.58387096774193,154.07311827956988
2015-07-01,68.52631578947368,4.863157894736842,579,110.50430107526881,99.45268817204301,1.7123508064516129,8.834677419354838,73.0,78.93333333333334,94.9375,132.59666666666666,129.93,137.46833333333333
2015-08-01,63.85,4.585,598,108.59462365591398,97.7290322580645,2.4314637096774194,14.27016129032258,68.52631578947368,78.15789473684211,73.77777777777777,110.50430107526881,122.6505376344086,125.93571428571428
2015-09-01,75.25,5.6375,426,103.04,92.73444444444445,2.4097125,15.775,63.85,73.0,58.375,108.59462365591398,132.59666666666666,125.58387096774193
2015-10-01,64.9,4.4,180,103.29569892473118,92.96774193548387,2.315883064516129,14.016129032258064,75.25,68.52631578947368,78.93333333333334,103.04,110.50430107526881,129.93
2015-11-01,61.68181818181818,4.654545454545455,446,107.31777777777778,96.58777777777777,2.048583333333333,12.0875,64.9,63.85,78.15789473684211,103.29569892473118,108.59462365591398,122.6505376344086
2015-12-01,59.5,4.821428571428571,336,109.0236559139785,98.1236559139785,2.3749838709677418,14.294354838709678,61.68181818181818,75.25,73.0,107.31777777777778,103.04,132.59666666666666
2016-01-01,60.75,4.4375,340,100.33440860215055,90.2978494623656,1.8198790322580645,9.415322580645162,59.5,64.9,68.52631578947368,109.0236559139785,103.29569892473118,110.50430107526881
2016-02-01,58.72222222222222,4.427777777777778,392,101.16666666666667,91.05402298850575,1.8534439655172414,9.862068965517242,60.75,61.68181818181818,63.85,100.33440860215055,107.31777777777778,108.59462365591398
2016-03-01,59.473684210526315,4.705263157894737,533,90.5,81.44408602150538,2.0241975806451613,10.576612903225806,58.72222222222222,59.5,75.25,101.16666666666667,109.0236559139785,103.04
2016-04-01,46.09090909090909,3.3818181818181823,275,94.11888888888889,84.70444444444443,1.7180416666666667,9.025,59.473684210526315,60.75,64.9,90.5,100.33440860215055,103.29569892473118
2016-05-01,53.42857142857143,3.9857142857142853,392,95.46774193548387,85.90967741935484,2.0913709677419354,11.649193548387096,46.09090909090909,58.72222222222222,61.68181818181818,94.11888888888889,101.16666666666667,107.31777777777778
2016-06-01,21.61111111111111,1.8555555555555554,538,84.54555555555557,76.0911111111111,1.7000041666666665,8.4375,53.42857142857143,59.473684210526315,59.5,95.46774193548387,90.5,109.0236559139785
2016-07-01,31.842105263157894,2.8684210526315788,603,89.1247311827957,80.21505376344085,1.8844032258064516,9.193548387096774,21.61111111111111,46.09090909090909,60.75,84.54555555555557,94.11888888888889,100.33440860215055
2016-08-01,49.733333333333334,4.286666666666666,539,87.25376344086023,78.53225806451613,1.8736693548387098,9.608870967741936,31.842105263157894,53.42857142857143,58.72222222222222,89.1247311827957,95.46774193548387,101.16666666666667
2016-09-01,47.6875,3.5375,496,88.38666666666667,79.54333333333334,2.3444333333333334,14.5375,49.733333333333334,21.61111111111111,59.473684210526315,87.25376344086023,84.54555555555557,90.5
2016-10-01,31.166666666666668,2.2666666666666666,416,85.60860215053764,77.05376344086021,2.455637096774194,15.318548387096774,47.6875,31.842105263157894,46.09090909090909,88.38666666666667,89.1247311827957,94.11888888888889
2016-11-01,20.63157894736842,1.8842105263157893,429,76.85,69.15888888888888,1.7750041666666665,8.904166666666667,31.166666666666668,49.733333333333334,53.42857142857143,85.60860215053764,87.25376344086023,95.46774193548387
2016-12-01,23.066666666666666,2.046666666666667,291,72.93655913978495,65.64731182795698,1.8010564516129033,9.375,20.63157894736842,47.6875,21.61111111111111,76.85,88.38666666666667,84.54555555555557
2017-01-01,23.5,1.9928571428571427,372,74.91075268817204,67.41612903225807,1.9623709677419354,9.451612903225806,23.066666666666666,31.166666666666668,31.842105263157894,72.93655913978495,85.60860215053764,89.1247311827957
2017-02-01,24.285714285714285,2.707142857142857,284,75.10952380952381,67.59404761904763,1.9404642857142858,9.575892857142858,23.5,20.63157894736842,49.733333333333334,74.91075268817204,76.85,87.25376344086023
2017-03-01,24.76923076923077,2.269230769230769,437,73.95161290322581,66.55591397849463,2.288959677419355,14.201612903225806,24.285714285714285,23.066666666666666,47.6875,75.10952380952381,72.93655913978495,88.38666666666667
2017-04-01,31.214285714285715,2.3000000000000003,458,81.46444444444445,73.31222222222223,2.1055208333333333,11.7,24.76923076923077,23.5,31.166666666666668,73.95161290322581,74.91075268817204,85.60860215053764
2017-05-01,23.4,1.9400000000000002,529,75.24731182795698,67.7279569892473,1.5712379032258064,8.096774193548388,31.214285714285715,24.285714285714285,20.63157894736842,81.46444444444445,75.10952380952381,76.85
2017-06-01,22.1875,1.53125,590,77.18666666666667,69.47,1.34305,6.083333333333333,23.4,24.76923076923077,23.066666666666666,75.24731182795698,73.95161290322581,72.93655913978495
2017-07-01,9.0,0.9909090909090907,409,80.11397849462365,72.09677419354838,1.6639637096774194,8.96774193548387,22.1875,31.214285714285715,23.5,77.18666666666667,81.46444444444445,74.91075268817204
2017-08-01,34.57142857142857,2.4,438,80.2978494623656,72.26505376344086,1.9758104838709676,10.65725806451613,9.0,23.4,24.285714285714285,80.11397849462365,75.24731182795698,75.10952380952381
2017-09-01,39.86666666666667,2.953333333333333,481,96.55189822222222,86.89704177777777,2.5638958333333335,18.216666666666665,34.57142857142857,22.1875,24.76923076923077,80.2978494623656,77.18666666666667,73.95161290322581
2017-10-01,16.105263157894736,0.9578947368421052,647,75.90215053763441,68.30967741935484,1.8333104838709677,10.30241935483871,39.86666666666667,9.0,31.214285714285715,96.55189822222222,80.11397849462365,81.46444444444445
2017-11-01,5.866666666666666,0.35333333333333333,509,70.73416666666667,63.65277777777778,1.8624875,10.0625,16.105263157894736,34.57142857142857,23.4,75.90215053763441,80.2978494623656,75.24731182795698
2017-12-01,8.5,1.06875,354,69.46451612903226,62.51505376344086,1.5201451612903225,7.338709677419355,5.866666666666666,39.86666666666667,22.1875,70.73416666666667,96.55189822222222,77.18666666666667
2018-01-01,6.421052631578948,0.8526315789473684,415,67.7709677419355,60.99247311827957,1.2580645161290323,5.528225806451613,8.5,16.105263157894736,9.0,69.46451612903226,75.90215053763441,80.11397849462365
2018-02-01,13.538461538461538,1.123076923076923,431,70.54880952380952,63.49940476190476,1.3570937500000002,6.401785714285714,6.421052631578948,5.866666666666666,34.57142857142857,67.7709677419355,70.73416666666667,80.2978494623656
2018-03-01,2.5555555555555554,0.2666666666666667,317,67.57849462365591,60.817204301075265,1.6263427419354837,7.907258064516129,13.538461538461538,8.5,39.86666666666667,70.54880952380952,69.46451612903226,96.55189822222222
2018-04-01,6.5625,0.68125,558,70.45333333333333,63.41,1.3930541666666667,6.8,2.5555555555555554,6.421052631578948,16.105263157894736,67.57849462365591,67.7709677419355,75.90215053763441
2018-05-01,13.0,1.0071428571428571,520,72.52688172043011,65.2720430107527,1.4287459677419354,7.161290322580645,6.5625,13.538461538461538,5.866666666666666,70.45333333333333,70.54880952380952,70.73416666666667
2018-06-01,15.083333333333334,0.9666666666666667,450,74.95,67.4588888888889,1.4166750000000001,6.825,13.0,2.5555555555555554,8.5,72.52688172043011,67.57849462365591,69.46451612903226
2018-07-01,1.7142857142857142,0.3857142857142857,634,71.87956989247313,64.69462365591397,1.2217661290322581,5.379032258064516,15.083333333333334,6.5625,6.421052631578948,74.95,70.45333333333333,67.7709677419355
2018-08-01,7.076923076923077,0.7153846153846154,531,70.77634408602151,63.696774193548386,1.6639879032258065,8.983870967741936,1.7142857142857142,13.0,13.538461538461538,71.87956989247313,72.52688172043011,70.54880952380952
2018-09-01,2.6363636363636362,0.19090909090909092,441,68.89666666666668,62.01,1.7875083333333335,8.9125,7.076923076923077,15.083333333333334,2.5555555555555554,70.77634408602151,74.95,67.57849462365591
2018-10-01,4.846153846153846,0.8999999999999999,463,69.11505376344086,62.20322580645161,1.3454274193548388,6.487903225806452,2.6363636363636362,1.7142857142857142,6.5625,68.89666666666668,71.87956989247313,70.45333333333333
2018-11-01,3.090909090909091,0.2818181818181818,313,67.52,60.76777777777777,1.1374791666666666,5.779166666666667,4.846153846153846,7.076923076923077,13.0,69.11505376344086,70.77634408602151,72.52688172043011
2018-12-01,4.666666666666667,0.3666666666666667,290,67.86236559139785,61.07096774193548,1.3924798387096773,6.100806451612903,3.090909090909091,2.6363636363636362,15.083333333333334,67.52,68.89666666666668,74.95
2019-01-01,7.526315789473684,0.631578947368421,557,69.28817204301076,62.35698924731182,1.2768790322580645,5.826612903225806,4.666666666666667,4.846153846153846,1.7142857142857142,67.86236559139785,69.11505376344086,71.87956989247313
2019-02-01,1.9166666666666667,0.125,424,68.86464285714285,61.98172619047619,1.4642544642857143,6.879464285714286,7.526315789473684,3.090909090909091,7.076923076923077,69.28817204301076,67.52,70.77634408602151
2019-03-01,11.066666666666666,0.8133333333333332,471,70.77795698924731,63.6994623655914,1.3508064516129032,6.116935483870968,1.9166666666666667,4.666666666666667,2.6363636363636362,68.86464285714285,67.86236559139785,68.89666666666668
2019-04-01,9.538461538461538,0.7076923076923077,419,72.9511111111111,65.65666666666667,1.4375125,6.066666666666666,11.066666666666666,7.526315789473684,4.846153846153846,70.77795698924731,69.28817204301076,69.11505376344086
2019-05-01,15.461538461538462,0.7384615384615384,511,72.88279569892474,65.59247311827957,1.4515725806451614,6.979838709677419,9.538461538461538,1.9166666666666667,3.090909090909091,72.9511111111111,68.86464285714285,67.52
2019-06-01,0.0,0.0,579,70.28666666666666,63.254444444444445,0.94025,4.2625,15.461538461538462,11.066666666666666,4.666666666666667,72.88279569892474,70.77795698924731,67.86236559139785
2019-07-01,1.9285714285714286,0.17857142857142858,482,69.44193548387096,62.49354838709677,1.2325000000000002,5.362903225806452,0.0,9.538461538461538,7.526315789473684,70.28666666666666,72.9511111111111,69.28817204301076
2019-08-01,0.5,0.04375,696,68.74516129032257,61.87096774193548,1.3656048387096775,6.790322580645161,1.9285714285714286,15.461538461538462,1.9166666666666667,69.44193548387096,72.88279569892474,68.86464285714285
2019-09-01,2.2,0.13333333333333333,571,82.04361111111112,75.08888888888889,1.8958208333333333,9.808333333333334,0.5,0.0,11.066666666666666,68.74516129032257,70.28666666666666,70.77795698924731
2019-10-01,1.0909090909090908,0.1,363,66.98602150537634,60.29784946236559,1.575266129032258,7.532258064516129,2.2,1.9285714285714286,9.538461538461538,82.04361111111112,69.44193548387096,72.9511111111111
2019-11-01,0.4375,0.06875,446,68.65611111111112,61.794444444444444,0.9916708333333334,4.191666666666666,1.0909090909090908,0.5,15.461538461538462,66.98602150537634,68.74516129032257,72.88279569892474
2019-12-01,1.4761904761904763,0.14761904761904762,557,68.72069892473118,61.84892473118279,0.7284717741935484,3.217741935483871,0.4375,2.2,0.0,68.65611111111112,82.04361111111112,70.28666666666666
2020-01-01,7.6923076923076925,0.5769230769230769,333,70.00430107526881,63.00645161290323,1.025508064516129,4.387096774193548,1.4761904761904763,1.0909090909090908,1.9285714285714286,68.72069892473118,66.98602150537634,69.44193548387096
2020-02-01,0.0,0.0,375,69.18505747126436,62.265517241379314,1.4094741379310345,6.155172413793103,7.6923076923076925,0.4375,0.5,70.00430107526881,68.65611111111112,68.74516129032257
2020-03-01,1.2307692307692308,0.023076923076923075,443,69.49139784946236,62.54408602150537,1.3413951612903225,5.625,0.0,1.4761904761904763,2.2,69.18505747126436,68.72069892473118,82.04361111111112
2020-04-01,3.5625,0.2125,714,70.06555555555556,63.056666666666665,1.2360875,5.320833333333334,1.2307692307692308,7.6923076923076925,1.0909090909090908,69.49139784946236,70.00430107526881,66.98602150537634
2020-05-01,0.4,0.060000000000000005,639,70.77607526881721,63.7008064516129,0.8883830645161291,3.8024193548387095,3.5625,0.0,0.4375,70.06555555555556,69.18505747126436,68.65611111111112
2020-06-01,7.071428571428571,0.5214285714285715,544,71.90555555555555,64.71444444444445,0.8847041666666667,3.754166666666667,0.4,1.2307692307692308,1.4761904761904763,70.77607526881721,69.49139784946236,68.72069892473118
2020-07-01,4.428571428571429,2.107142857142857,694,71.73225806451612,64.56451612903226,,,7.071428571428571,3.5625,7.6923076923076925,71.90555555555555,70.06555555555556,70.00430107526881
2020-08-01,8.933333333333334,3.5733333333333333,765,73.4494623655914,66.1010752688172,,,4.428571428571429,0.4,0.0,71.73225806451612,70.77607526881721,69.18505747126436
2020-09-01,0.5625,0.7625,684,71.28999999999999,64.16444444444444,,,8.933333333333334,7.071428571428571,1.2307692307692308,73.4494623655914,71.90555555555555,69.49139784946236
2020-10-01,11.058823529411764,4.2,657,74.02688172043011,66.6236559139785,,,0.5625,4.428571428571429,3.5625,71.28999999999999,71.73225806451612,70.06555555555556
2020-11-01,37.5,8.516666666666667,478,88.10222222222222,79.28999999999999,,,11.058823529411764,8.933333333333334,0.4,74.02688172043011,73.4494623655914,70.77607526881721
2020-12-01,24.928571428571427,4.9071428571428575,456,84.30000000000001,75.86344086021506,,,37.5,0.5625,7.071428571428571,88.10222222222222,71.28999999999999,71.90555555555555
2021-01-01,9.571428571428571,3.2857142857142856,444,73.652688172043,66.29247311827957,,,24.928571428571427,11.058823529411764,4.428571428571429,84.30000000000001,74.02688172043011,71.73225806451612
2021-02-01,8.428571428571429,3.4,590,71.86190476190475,64.6797619047619,,,9.571428571428571,37.5,8.933333333333334,73.652688172043,88.10222222222222,73.4494623655914
2021-03-01,17.75,5.21875,680,74.38440860215053,66.94677419354838,,,8.428571428571429,24.928571428571427,0.5625,71.86190476190475,84.30000000000001,71.28999999999999
2021-04-01,25.764705882352942,6.5588235294117645,791,75.28833333333334,67.76055555555556,,,17.75,9.571428571428571,11.058823529411764,74.38440860215053,73.652688172043,74.02688172043011
2021-05-01,24.2,5.406666666666666,709,77.29222222222221,69.565,,,25.764705882352942,8.428571428571429,37.5,75.28833333333334,71.86190476190475,88.10222222222222
2021-06-01,26.58823529411765,5.670588235294117,787,82.30333333333333,74.07555555555555,,,24.2,17.75,24.928571428571427,77.29222222222221,74.38440860215053,84.30000000000001
2021-07-01,32.166666666666664,8.68888888888889,818,83.61290322580645,75.24462365591398,,,26.58823529411765,25.764705882352942,9.571428571428571,82.30333333333333,75.28833333333334,73.652688172043
2021-08-01,14.80952380952381,6.004761904761905,981,79.8494623655914,71.86129032258064,,,32.166666666666664,24.2,8.428571428571429,83.61290322580645,77.29222222222221,71.86190476190475
2021-09-01,53.61904761904762,9.142857142857142,945,88.36722222222222,79.5261111111111,,,14.80952380952381,26.58823529411765,17.75,79.8494623655914,82.30333333333333,74.38440860215053
2021-10-01,35.92307692307692,7.93076923076923,565,89.68064516129031,80.70860215053763,,,53.61904761904762,32.166666666666664,25.764705882352942,88.36722222222222,83.61290322580645,75.28833333333334
2021-11-01,32.8125,6.23125,610,85.03222222222222,76.53111111111112,,,35.92307692307692,14.80952380952381,24.2,89.68064516129031,79.8494623655914,77.29222222222221
2021-12-01,75.15384615384616,13.976923076923075,361,99.71720430107526,89.74408602150537,,,32.8125,53.61904761904762,26.58823529411765,85.03222222222222,88.36722222222222,82.30333333333333
2022-01-01,60.77777777777778,10.605555555555556,712,100.73870967741935,90.66236559139784,,,75.15384615384616,35.92307692307692,32.166666666666664,99.71720430107526,89.68064516129031,83.61290322580645
2022-02-01,58.2,10.86,406,106.46666666666667,95.81666666666668,,,60.77777777777778,32.8125,14.80952380952381,100.73870967741935,85.03222222222222,79.8494623655914
2022-03-01,78.15384615384616,12.753846153846153,627,116.60887096774194,104.93602150537635,,,58.2,75.15384615384616,53.61904761904762,106.46666666666667,99.71720430107526,88.36722222222222
2022-04-01,81.6875,15.19375,706,131.55,118.4,,,78.15384615384616,60.77777777777778,35.92307692307692,116.60887096774194,100.73870967741935,89.68064516129031
2022-05-01,88.33333333333333,14.333333333333334,409,136.94408602150537,123.25053763440862,,,81.6875,58.2,32.8125,131.55,106.46666666666667,85.03222222222222
2022-06-01,64.17647058823529,11.711764705882352,787,119.47333333333333,107.52888888888889,,,88.33333333333333,78.15384615384616,75.15384615384616,136.94408602150537,116.60887096774194,99.71720430107526
2022-07-01,94.36842105263158,12.073684210526316,921,129.7258064516129,116.75376344086023,,,64.17647058823529,81.6875,60.77777777777778,119.47333333333333,131.55,100.73870967741935
2022-08-01,92.16666666666667,12.908333333333333,556,121.04516129032258,108.93870967741935,,,94.36842105263158,88.33333333333333,58.2,129.7258064516129,136.94408602150537,106.46666666666667
2022-09-01,102.14285714285714,15.299999999999999,612,136.1025,122.49888888888889,,,92.16666666666667,64.17647058823529,78.15384615384616,121.04516129032258,119.47333333333333,116.60887096774194
2022-10-01,91.61538461538461,13.884615384615385,509,132.4543010752688,119.21155913978495,,,102.14285714285714,94.36842105263158,81.6875,136.1025,129.7258064516129,131.55
2022-11-01,69.63636363636364,14.554545454545455,359,120.91111111111111,108.82222222222222,,,91.61538461538461,92.16666666666667,88.33333333333333,132.4543010752688,121.04516129032258,136.94408602150537
2022-12-01,118.125,16.85625,468,143.9511827956989,129.56172043010753,,,69.63636363636364,102.14285714285714,64.17647058823529,120.91111111111111,136.1025,119.47333333333333
2023-01-01,148.8125,30.40625,520,176.99032258064514,159.29360215053762,1.8602298387096774,8.725806451612904,118.125,91.61538461538461,94.36842105263158,143.9511827956989,132.4543010752688,129.7258064516129
2023-02-01,108.33333333333333,20.316666666666666,438,167.7764880952381,150.9934523809524,2.3303348214285715,14.477678571428571,148.8125,69.63636363636364,92.16666666666667,176.99032258064514,120.91111111111111,121.04516129032258
2023-03-01,135.33333333333334,18.48,503,155.8311827956989,140.2505376344086,2.3225725806451614,14.415322580645162,108.33333333333333,118.125,102.14285714285714,167.7764880952381,143.9511827956989,136.1025
2023-04-01,88.3125,15.7375,634,146.8422222222222,132.16222222222223,,,135.33333333333334,148.8125,91.61538461538461,155.8311827956989,176.99032258064514,132.4543010752688
2023-05-01,136.75,18.666666666666668,506,159.4505376344086,143.50967741935486,,,88.3125,108.33333333333333,69.63636363636364,146.8422222222222,167.7764880952381,120.91111111111111
2023-06-01,165.16666666666666,20.233333333333334,742,167.48888888888888,150.73999999999998,,,136.75,135.33333333333334,118.125,159.4505376344086,155.8311827956989,143.9511827956989
2023-07-01,158.0,17.341666666666665,516,183.32795698924733,164.99462365591395,,,165.16666666666666,88.3125,148.8125,167.48888888888888,146.8422222222222,176.99032258064514
2023-08-01,116.13333333333334,15.146666666666668,597,157.805376344086,142.02795698924731,,,158.0,136.75,108.33333333333333,183.32795698924733,159.4505376344086,167.7764880952381
2023-09-01,127.07692307692308,18.823076923076922,521,157.40555555555557,141.6611111111111,,,116.13333333333334,165.16666666666666,135.33333333333334,157.805376344086,167.48888888888888,155.8311827956989
2023-10-01,94.5,16.18125,546,140.76129032258066,126.69032258064516,,,127.07692307692308,158.0,88.3125,157.40555555555557,183.32795698924733,146.8422222222222
2023-11-01,98.0,15.364285714285714,444,150.98111111111112,135.89222222222222,,,94.5,116.13333333333334,136.75,140.76129032258066,157.805376344086,159.4505376344086
2023-12-01,107.13333333333334,16.4,391,154.31075268817204,138.88064516129032,,,98.0,127.07692307692308,165.16666666666666,150.98111111111112,157.40555555555557,167.48888888888888
2024-01-01,124.94444444444444,18.483333333333334,520,158.747311827957,142.8709677419355,,,107.13333333333334,94.5,158.0,154.31075268817204,140.76129032258066,183.32795698924733
2024-02-01,115.35714285714286,18.842857142857145,378,169.10114942528736,152.18735632183908,,,124.94444444444444,98.0,116.13333333333334,158.747311827957,150.98111111111112,157.805376344086
2024-03-01,107.76923076923077,16.953846153846154,449,153.71182795698925,138.34086021505377,,,115.35714285714286,107.13333333333334,127.07692307692308,169.10114942528736,154.31075268817204,157.40555555555557
2024-04-01,124.4375,18.68125,578,162.95111111111112,146.65666666666667,,,107.76923076923077,124.94444444444444,94.5,153.71182795698925,158.747311827957,140.76129032258066
2024-05-01,166.0,20.293333333333333,589,192.5752688172043,173.32043010752687,,,124.4375,115.35714285714286,98.0,162.95111111111112,169.10114942528736,150.98111111111112
2024-06-01,160.875,21.43125,644,190.9111111111111,171.82222222222222,,,166.0,107.76923076923077,107.13333333333334,192.5752688172043,153.71182795698925,154.31075268817204
2024-07-01,193.22222222222223,23.36111111111111,702,205.09247311827957,184.57741935483872,,,160.875,124.4375,124.94444444444444,190.9111111111111,162.95111111111112,158.747311827957
2024-08-01,208.54545454545453,22.045454545454547,441,251.56720430107526,226.40913978494623,,,193.22222222222223,166.0,115.35714285714286,205.09247311827957,192.5752688172043,169.10114942528736
2024-09-01,135.1764705882353,18.511764705882353,607,198.86888888888888,178.98,,,208.54545454545453,160.875,107.76923076923077,251.56720430107526,190.9111111111111,153.71182795698925
2024-10-01,162.46153846153845,22.246153846153845,399,220.2717741935484,198.24220430107528,,,135.1764705882353,193.22222222222223,124.4375,198.86888888888888,205.09247311827957,162.95111111111112
2024-11-01,163.2,21.566666666666666,387,195.62777777777777,176.06333333333333,,,162.46153846153845,208.54545454545453,166.0,220.2717741935484,251.56720430107526,192.5752688172043
2024-12-01,164.41176470588235,23.72941176470588,351,190.72903225806454,171.65483870967742,,,163.2,135.1764705882353,160.875,195.62777777777777,198.86888888888888,190.9111111111111
2025-01-01,135.5,23.31875,402,183.35591397849464,165.0204301075269,,,164.41176470588235,162.46153846153845,193.22222222222223,190.72903225806454,220.2717741935484,205.09247311827957
2025-02-01,158.3846153846154,24.323076923076922,367,179.65059523809524,161.68392857142857,,,135.5,163.2,208.54545454545453,183.35591397849464,195.62777777777777,251.56720430107526
2025-03-01,128.9,19.44,366,162.14301075268818,145.9344086021505,,,158.3846153846154,164.41176470588235,135.1764705882353,179.65059523809524,190.72903225806454,198.86888888888888
2025-04-01,132.47368421052633,16.763157894736842,771,163.31333333333333,146.98111111111112,,,128.9,135.5,162.46153846153845,162.14301075268818,183.35591397849464,220.2717741935484
2025-05-01,75.58823529411765,11.01764705882353,645,138.23225806451612,124.40430107526882,,,132.47368421052633,158.3846153846154,163.2,163.31333333333333,179.65059523809524,195.62777777777777
2025-06-01,111.66666666666667,14.246666666666668,629,135.58666666666667,122.02555555555554,,,75.58823529411765,128.9,164.41176470588235,138.23225806451612,162.14301075268818,190.72903225806454
2025-07-01,121.26666666666667,16.38,567,142.18387096774194,127.96774193548387,2.288995967741936,11.80241935483871,111.66666666666667,132.47368421052633,135.5,135.58666666666667,163.31333333333333,183.35591397849464
2025-08-01,138.92857142857142,16.95,546,159.89569892473116,143.90322580645162,2.0336048387096772,9.96774193548387,121.26666666666667,75.58823529411765,158.3846153846154,142.18387096774194,138.23225806451612,179.65059523809524
